temperature,vacuum,pressure,humidity,power_output,brush_stress,high_stress
4.4,34.6,1004.72,85.3,507.91,0.413,0
20.8,76.6,996.37,81.8,468.88,0.654,1
34.2,70.3,1006.34,27.0,452.53,0.613,1
14.4,61.0,1003.84,93.1,481.9,0.604,1
33.6,32.3,1014.41,47.4,458.53,0.675,1
2.2,30.3,993.23,33.4,534.11,0.129,0
21.4,79.2,1003.77,72.4,473.59,0.613,1
9.5,70.7,1027.08,27.4,499.49,0.253,0
6.1,38.3,1006.74,41.2,515.07,0.24,0
10.5,62.2,1012.15,56.9,501.27,0.379,0
20.8,30.5,1024.39,71.2,479.89,0.59,0
30.6,63.1,1003.76,85.8,446.37,0.822,1
21.1,46.5,1014.6,84.6,477.33,0.652,1
16.0,71.3,993.59,67.9,480.79,0.522,0
24.5,68.8,999.5,54.0,464.14,0.593,0
33.2,26.2,1021.06,69.7,454.4,0.768,1
30.5,26.7,1016.58,32.5,477.15,0.546,0
2.9,26.2,1019.5,73.2,518.12,0.328,0
24.7,73.5,1005.81,77.7,461.47,0.695,1
23.7,54.1,1002.09,95.8,458.4,0.763,1
6.0,72.3,992.29,80.8,494.74,0.438,0
3.7,69.0,1002.01,61.5,505.57,0.315,0
19.2,36.2,1026.98,32.4,490.56,0.396,0
24.7,45.9,1012.01,26.8,486.35,0.441,0
34.8,72.3,1013.41,70.2,440.18,0.817,1
4.7,35.1,995.29,32.1,515.29,0.188,0
15.2,55.2,1032.55,49.2,494.25,0.412,0
2.1,70.3,1006.74,50.6,516.02,0.233,0
23.0,71.7,1006.0,52.2,466.37,0.565,0
29.1,37.2,1029.34,44.9,475.45,0.583,0
35.0,36.6,1002.88,76.5,446.56,0.832,1
24.1,35.2,1002.67,94.8,469.91,0.74,1
21.5,61.0,1027.66,39.9,482.85,0.467,0
22.1,32.3,1024.14,49.9,481.11,0.516,0
23.6,29.3,1006.33,53.9,474.77,0.561,0
30.3,38.5,1006.22,53.0,465.51,0.649,1
26.0,62.5,996.51,61.5,462.4,0.642,1
17.3,40.5,1010.66,82.0,486.63,0.582,0
25.6,36.1,1022.44,26.5,478.06,0.467,0
20.6,75.0,1001.79,62.2,468.49,0.574,0
2.5,34.6,1003.31,67.9,505.91,0.327,0
7.6,51.7,1026.97,90.0,497.14,0.487,0
35.2,36.8,992.33,40.7,449.01,0.685,1
6.0,27.5,1016.5,89.1,509.64,0.442,0
15.5,52.2,1014.73,94.2,486.31,0.612,1
15.8,68.6,1013.24,46.4,490.07,0.417,0
13.8,70.1,1001.33,75.5,477.5,0.536,0
2.5,64.7,1004.11,73.6,503.55,0.354,0
5.2,80.5,1029.68,51.7,508.04,0.286,0
10.4,78.8,1004.93,42.2,496.9,0.327,0
31.0,81.2,1025.46,86.4,443.89,0.833,1
25.6,67.4,1015.44,52.1,464.71,0.595,0
5.0,66.9,1027.74,44.6,513.07,0.247,0
29.1,55.6,1008.63,79.6,453.71,0.765,1
19.4,78.0,1017.78,95.5,463.36,0.706,1
28.9,68.5,1013.56,58.4,463.32,0.66,1
36.1,39.0,997.56,88.1,446.44,0.89,1
34.3,41.5,1008.43,78.4,452.34,0.82,1
17.0,45.2,993.64,58.2,485.93,0.485,0
14.6,52.0,1023.42,48.1,494.68,0.401,0
18.1,61.3,1027.74,55.9,480.03,0.499,0
2.5,42.2,1028.21,36.8,518.11,0.178,0
31.3,69.3,1008.72,29.5,458.15,0.58,0
19.5,78.5,1002.56,74.9,471.24,0.608,1
22.3,64.4,1017.73,46.5,474.54,0.519,0
13.9,28.2,1006.31,56.5,501.27,0.414,0
20.1,62.1,998.49,27.2,482.54,0.401,0
3.3,64.1,995.38,64.8,509.88,0.315,0
16.8,81.2,997.05,66.0,477.65,0.531,0
24.3,73.7,1031.26,75.6,469.66,0.666,1
29.8,70.4,1014.49,68.6,457.73,0.721,1
31.6,33.3,1005.91,45.4,466.32,0.63,1
19.6,55.1,1031.2,79.4,476.27,0.617,1
10.1,50.3,992.97,46.6,506.66,0.323,0
9.9,40.3,997.01,80.1,498.16,0.471,0
33.3,73.5,1003.98,61.2,452.48,0.739,1
34.8,52.1,998.43,96.9,444.97,0.914,1
32.3,45.2,1003.05,81.4,453.34,0.808,1
26.1,50.0,1024.05,37.0,470.35,0.53,0
9.1,60.1,1014.44,81.4,497.3,0.47,0
23.4,44.4,1019.33,83.1,469.03,0.687,1
2.3,47.9,1031.47,34.8,525.58,0.153,0
8.1,62.0,1019.81,53.7,496.34,0.349,0
24.9,55.9,1000.13,79.1,465.5,0.695,1
28.1,41.9,1023.23,75.9,471.73,0.703,1
14.7,32.2,1011.19,78.7,493.07,0.528,0
28.3,78.3,993.92,47.6,459.53,0.617,1
28.9,40.6,998.69,57.1,464.31,0.652,1
1.9,67.7,1022.02,33.3,519.43,0.155,0
20.1,63.7,998.61,55.3,477.33,0.524,0
15.3,66.2,1014.92,93.4,487.7,0.604,1
3.7,68.9,1016.8,69.1,496.24,0.364,0
18.3,47.8,1019.4,93.5,475.74,0.66,1
34.3,57.2,993.7,39.9,450.35,0.669,1
35.4,41.4,1018.11,43.5,453.49,0.689,1
22.6,56.0,1025.24,93.7,469.29,0.72,1
13.9,60.2,998.33,33.9,496.3,0.333,0
20.9,67.4,999.58,82.8,469.73,0.658,1
15.5,57.2,998.18,60.2,487.04,0.474,0
16.3,75.7,1029.08,83.7,483.81,0.583,0
11.9,43.3,1032.19,50.5,492.68,0.385,0
28.1,53.4,1010.42,72.6,459.02,0.716,1
9.9,50.9,994.62,75.0,499.23,0.449,0
15.8,64.0,1002.71,86.1,482.13,0.591,0
31.9,50.6,1008.89,88.1,455.83,0.826,1
15.2,78.8,1005.22,92.1,474.9,0.623,1
5.4,36.9,1013.64,69.0,509.29,0.356,0
36.6,75.8,1003.08,38.6,444.24,0.701,1
35.2,62.6,993.98,66.1,449.54,0.786,1
17.7,60.2,998.6,69.3,482.59,0.543,0
19.3,56.2,1016.87,31.1,487.5,0.398,0
34.5,64.2,1025.6,96.0,437.91,0.921,1
24.4,77.7,1014.62,44.8,476.68,0.529,0
11.0,42.8,1000.83,42.7,504.56,0.32,0
10.3,37.4,1008.59,89.6,493.95,0.522,0
28.6,79.1,1016.97,91.5,451.52,0.812,1
19.7,75.3,1012.26,79.1,473.58,0.623,1
35.5,80.8,1000.56,46.0,445.82,0.716,1
9.0,25.4,1010.63,50.4,512.62,0.314,0
25.2,44.7,1011.77,45.7,481.37,0.533,0
21.7,38.3,992.38,36.4,481.99,0.457,0
29.6,80.0,1004.54,31.3,456.22,0.573,0
17.6,81.2,1012.91,97.5,466.69,0.687,1
36.2,69.4,1010.58,67.8,445.9,0.811,1
28.0,51.2,1028.6,97.3,456.67,0.819,1
9.1,67.5,1006.53,78.1,496.53,0.458,0
4.0,40.3,1031.16,94.0,515.61,0.428,0
3.8,79.1,1019.98,75.1,507.52,0.366,0
34.6,57.9,992.24,42.5,456.57,0.672,1
36.3,78.9,1001.1,77.1,437.44,0.866,1
19.1,71.8,1025.63,59.3,480.37,0.523,0
3.0,32.6,1021.11,65.9,524.64,0.287,0
31.7,58.2,1022.01,85.4,439.0,0.846,1
31.6,58.4,1027.1,79.3,456.38,0.787,1
35.9,60.1,1004.56,66.4,441.92,0.81,1
3.9,43.5,1007.32,58.5,517.63,0.281,0
14.7,76.9,1002.97,66.7,483.57,0.498,0
21.0,77.0,995.12,39.8,468.48,0.49,0
33.8,49.3,997.82,48.2,452.1,0.694,1
26.5,30.2,1015.94,43.7,476.1,0.549,0
18.8,43.9,1002.28,53.5,481.56,0.494,0
3.7,48.9,1020.33,61.0,507.21,0.31,0
9.5,33.4,1016.77,86.1,506.32,0.474,0
8.5,39.3,1015.44,30.2,506.45,0.24,0
27.7,58.2,1003.93,51.2,460.9,0.622,1
15.7,48.3,1006.69,61.2,489.57,0.475,0
17.2,63.1,1031.58,69.4,480.51,0.542,0
21.1,63.9,1002.05,36.2,476.76,0.46,0
16.7,32.9,1028.53,64.3,489.87,0.498,0
20.7,36.5,1014.31,42.6,485.05,0.465,0
27.9,44.5,1024.63,44.6,469.32,0.582,0
19.4,74.8,999.45,86.6,471.56,0.653,1
27.1,80.2,1014.96,87.3,458.3,0.766,1
2.9,79.3,1029.89,58.2,513.1,0.278,0
19.5,25.7,1019.36,50.7,486.1,0.481,0
10.4,31.9,1024.18,88.5,499.08,0.508,0
10.7,57.6,997.35,70.0,492.97,0.45,0
18.6,50.9,1022.41,43.2,491.33,0.431,0
24.8,62.4,1014.77,48.7,467.0,0.569,0
29.5,36.7,1013.73,76.6,461.06,0.744,1
24.8,45.1,1032.77,93.7,466.63,0.75,1
28.8,46.6,992.59,30.8,465.62,0.544,0
19.0,81.1,1025.71,86.0,469.56,0.65,1
25.6,62.2,1015.16,91.2,469.92,0.742,1
2.1,67.2,1012.24,98.4,504.58,0.447,0
35.0,68.6,1027.79,84.6,444.05,0.868,1
34.2,57.9,1009.1,95.2,443.73,0.903,1
31.8,44.7,1025.07,73.8,456.22,0.766,1
5.6,61.9,1023.13,31.4,512.4,0.201,0
3.1,38.6,1024.12,34.6,517.86,0.176,0
21.8,66.0,997.89,80.4,464.77,0.668,1
20.1,30.4,1018.76,96.5,482.32,0.679,1
28.0,64.6,1029.87,32.2,466.08,0.539,0
13.3,54.4,1031.18,81.6,496.91,0.516,0
16.9,37.7,1025.65,99.1,481.23,0.656,1
5.5,56.0,1018.32,28.3,510.83,0.191,0
10.4,44.1,993.26,91.7,491.61,0.536,0
4.3,78.3,1015.35,91.1,493.25,0.464,0
2.7,75.4,1017.29,39.7,510.75,0.206,0
37.0,41.6,1027.15,84.9,451.66,0.876,1
36.4,60.9,1012.25,44.0,449.64,0.71,1
27.0,75.2,1025.93,96.8,455.46,0.808,1
23.6,79.3,1015.49,97.1,458.03,0.768,1
22.0,32.5,1011.29,44.3,489.27,0.477,0
28.4,25.5,992.81,70.4,461.09,0.707,1
22.9,65.1,1029.47,63.0,472.62,0.594,0
22.2,48.3,1005.1,29.2,483.62,0.43,0
21.9,61.0,994.3,84.4,469.83,0.675,1
33.3,59.3,1004.03,39.3,449.42,0.658,1
3.2,34.3,993.32,70.1,520.35,0.314,0
25.5,76.1,1030.02,95.0,453.07,0.79,1
16.5,65.9,1001.76,55.0,485.51,0.467,0
19.7,78.5,1020.55,32.7,480.15,0.424,0
9.3,45.5,1004.65,73.4,491.51,0.451,0
30.0,65.0,1024.43,52.0,452.32,0.668,1
16.8,68.2,1007.8,70.0,482.73,0.537,0
25.2,72.0,1021.28,51.0,467.33,0.582,0
26.1,75.1,1010.5,31.8,462.23,0.525,0
27.2,60.0,1011.26,99.5,457.76,0.816,1
22.1,71.7,1001.48,35.8,470.22,0.481,0
10.5,58.8,1025.8,63.8,496.89,0.414,0
20.6,51.2,1022.34,68.1,475.5,0.584,0
35.1,67.3,1000.49,90.8,443.8,0.895,1
12.7,45.3,998.57,84.7,494.99,0.525,0
32.4,30.6,1003.1,78.8,465.01,0.776,1
35.7,40.7,1005.56,46.7,449.05,0.715,1
19.3,50.8,994.4,66.6,479.16,0.557,0
13.4,27.1,1022.14,58.9,498.72,0.423,0
8.2,79.3,1019.64,46.6,490.57,0.334,0
10.1,40.7,1011.21,70.9,497.21,0.438,0
19.8,48.7,1012.24,66.0,473.65,0.571,0
8.2,68.2,1030.08,73.0,502.63,0.415,0
7.0,77.6,1031.01,30.6,509.35,0.219,0
15.7,67.4,1018.34,82.6,481.86,0.576,0
32.2,71.2,999.96,33.6,454.84,0.612,1
29.3,77.6,1001.78,66.9,453.17,0.718,1
11.2,47.0,1025.68,65.3,493.85,0.435,0
36.0,38.3,1004.88,53.5,445.77,0.751,1
23.0,51.6,1018.68,92.5,470.64,0.717,1
10.4,45.1,1016.22,70.7,498.0,0.439,0
4.3,45.5,1013.53,94.5,503.13,0.458,0
21.6,56.7,1024.47,93.8,469.73,0.709,1
18.8,42.2,994.27,53.3,480.89,0.494,0
25.1,68.3,1019.62,32.3,469.4,0.502,0
28.9,30.2,1030.14,40.0,468.55,0.576,0
35.3,27.2,1007.26,91.6,444.44,0.899,1
7.1,70.2,1031.28,63.6,502.52,0.366,0
17.3,30.9,1008.69,38.8,487.82,0.407,0
12.8,46.5,999.97,78.0,491.14,0.508,0
15.6,74.1,1000.0,47.3,481.34,0.435,0
30.7,50.4,1016.29,97.1,457.46,0.845,1
28.0,37.3,1026.01,56.8,467.96,0.634,1
32.0,67.4,1015.17,77.0,449.22,0.795,1
4.0,33.8,1019.76,89.6,518.4,0.405,0
34.0,59.7,1018.82,40.3,455.98,0.657,1
19.4,64.1,1003.81,89.6,468.62,0.671,1
25.8,48.6,992.84,58.4,468.27,0.616,1
4.1,61.6,1020.31,87.0,504.29,0.424,0
31.9,25.4,993.56,88.8,454.52,0.831,1
22.5,79.1,998.33,65.3,463.81,0.617,1
29.1,64.0,1014.19,31.2,462.68,0.554,0
34.0,25.9,1010.1,53.6,456.02,0.71,1
4.6,43.7,1000.55,50.8,511.38,0.27,0
29.8,38.4,1005.0,83.5,460.28,0.775,1
14.9,40.4,1016.03,84.3,485.21,0.568,0
11.6,74.0,1001.67,31.4,500.36,0.29,0
19.6,56.8,1027.33,47.6,482.79,0.477,0
18.3,39.3,1025.54,66.1,484.91,0.532,0
32.6,80.0,1010.29,80.1,448.33,0.816,1
2.3,29.2,1024.19,54.2,515.07,0.252,0
33.1,54.0,1009.39,70.0,450.05,0.778,1
29.4,73.8,1022.68,30.0,458.49,0.561,0
6.7,47.1,1022.19,29.9,508.17,0.215,0
17.1,46.3,992.52,27.2,489.99,0.353,0
17.6,62.1,993.18,71.0,491.19,0.532,0
19.6,61.1,1012.69,51.2,470.15,0.516,0
15.0,75.8,1015.19,93.2,479.69,0.616,1
9.9,61.4,1004.83,76.8,482.68,0.489,0
27.1,56.1,996.64,93.6,458.6,0.79,1
21.0,79.4,993.6,58.6,466.46,0.569,0
31.7,43.1,1013.18,27.4,467.79,0.557,0
28.2,41.0,1012.84,60.3,468.45,0.649,1
28.6,56.4,1018.91,47.9,461.0,0.618,1
19.9,59.9,1023.04,78.4,479.49,0.61,1
16.7,71.4,999.39,46.0,477.76,0.449,0
29.2,53.2,1003.34,53.3,465.2,0.638,1
30.3,78.6,1032.74,29.6,456.91,0.572,0
30.6,34.1,1019.13,30.5,459.34,0.574,0
19.7,66.7,999.96,65.1,483.66,0.546,0
33.2,26.8,1005.05,57.0,461.37,0.704,1
28.0,39.5,1001.74,44.9,467.4,0.588,0
36.6,26.2,997.17,69.2,447.87,0.817,1
17.4,27.5,996.42,55.8,490.2,0.471,0
33.8,38.6,993.61,78.4,450.75,0.818,1
12.3,29.3,1015.95,87.0,493.13,0.535,0
24.7,55.8,1008.42,81.4,466.44,0.699,1
34.4,39.1,1010.82,33.1,458.99,0.626,1
20.3,55.0,1006.2,46.8,479.79,0.487,0
2.3,39.5,1018.9,31.7,526.45,0.139,0
22.9,76.9,1013.35,90.6,461.52,0.726,1
35.5,74.5,1009.79,78.9,435.46,0.869,1
7.1,75.2,1012.76,56.9,501.42,0.341,0
20.5,37.6,1002.07,53.9,484.68,0.508,0
23.9,51.2,1032.15,95.2,468.61,0.742,1
32.6,77.5,1028.21,40.3,452.6,0.648,1
9.9,31.2,1010.79,84.6,503.27,0.479,0
33.1,40.1,1005.38,98.9,448.98,0.895,1
18.2,29.7,993.53,54.8,493.41,0.469,0
33.9,26.1,1014.75,95.9,466.64,0.857,1
1.9,81.1,1015.51,97.4,506.75,0.436,0
13.9,33.1,1004.33,45.6,499.53,0.374,0
33.6,30.6,1012.99,80.6,450.26,0.825,1
25.8,43.5,1030.73,53.0,474.01,0.583,0
27.5,31.3,1006.29,40.7,463.29,0.573,0
12.4,55.1,1024.09,55.5,500.74,0.394,0
23.2,53.2,1011.59,93.8,464.21,0.737,1
4.0,33.4,1026.61,89.7,516.01,0.41,0
36.3,51.9,1031.95,70.8,450.41,0.814,1
16.9,79.5,1030.46,98.5,471.59,0.673,1
25.3,66.8,1017.83,44.7,462.21,0.568,0
30.9,51.2,1018.87,61.6,462.2,0.696,1
14.8,32.1,1022.06,25.6,500.19,0.303,0
28.3,37.5,1017.19,55.0,465.0,0.636,1
29.9,59.6,1010.03,81.2,459.1,0.77,1
26.5,34.6,996.0,26.2,475.82,0.479,0
11.3,30.8,1009.54,47.2,504.83,0.342,0
23.3,38.9,997.39,27.4,481.54,0.438,0
22.2,81.0,996.1,75.2,468.81,0.643,1
23.2,64.1,1019.49,59.0,465.9,0.595,0
6.0,78.9,1030.28,76.8,496.76,0.418,0
8.3,59.0,1013.58,95.0,497.35,0.515,0
32.4,51.5,1022.81,72.7,448.23,0.784,1
27.4,75.4,996.83,92.9,454.73,0.798,1
29.7,74.8,1027.58,62.4,458.31,0.694,1
29.1,46.5,1027.94,29.2,469.86,0.531,0
11.9,59.7,1020.04,72.0,494.41,0.467,0
9.2,50.7,1010.41,71.9,494.17,0.438,0
27.0,72.6,1006.56,41.9,462.98,0.573,0
21.0,67.0,1005.25,99.3,465.46,0.734,1
30.5,59.6,1018.38,67.8,458.62,0.724,1
13.6,72.9,1023.61,57.4,490.81,0.435,0
29.5,57.7,1031.15,83.6,455.14,0.783,1
9.3,52.6,1025.49,61.1,502.14,0.381,0
11.3,36.2,997.16,38.9,505.15,0.307,0
30.9,64.7,1004.13,33.0,462.65,0.58,0
36.3,69.3,996.36,62.4,438.32,0.806,1
22.0,27.5,1010.95,63.0,479.4,0.571,0
10.0,77.5,1031.14,82.3,488.48,0.501,0
28.6,55.0,1022.28,86.4,454.85,0.785,1
3.2,70.1,1008.11,60.6,505.31,0.306,0
34.3,49.5,1014.39,68.2,453.66,0.777,1
24.2,71.8,1022.58,84.8,461.82,0.717,1
4.2,34.2,1011.33,43.0,522.9,0.211,0
18.0,27.3,1031.18,69.5,485.88,0.54,0
17.0,40.9,1021.29,48.7,487.68,0.443,0
33.5,28.4,999.39,96.0,448.63,0.889,1
15.4,70.1,1004.47,90.7,477.56,0.614,1
18.4,78.6,1021.36,54.8,468.47,0.522,0
30.9,60.9,998.85,80.1,454.42,0.785,1
7.7,25.9,993.75,98.7,504.36,0.509,0
31.2,47.3,1000.6,96.4,451.18,0.86,1
5.2,36.6,1001.32,90.0,503.98,0.448,0
29.1,77.1,1005.08,62.0,452.46,0.697,1
25.3,79.4,995.08,54.9,459.63,0.614,1
32.3,76.4,1010.53,62.2,445.34,0.747,1
12.7,79.2,1010.62,95.7,474.93,0.61,1
29.6,37.4,993.62,29.6,465.18,0.547,0
6.2,73.4,1020.81,30.8,508.26,0.214,0
34.5,64.3,1000.84,52.4,448.18,0.727,1
31.4,75.5,1007.92,72.3,448.5,0.772,1
3.0,26.9,1021.5,33.3,530.16,0.145,0
36.7,49.3,1028.16,93.7,441.17,0.93,1
28.2,32.4,1012.54,73.3,462.53,0.713,1
15.7,41.4,1018.42,84.6,483.81,0.58,0
14.8,68.2,1003.19,81.5,490.07,0.546,0
6.4,28.2,1011.07,36.8,519.57,0.218,0
7.1,65.9,1032.62,59.2,495.94,0.362,0
24.3,33.8,993.98,26.2,470.96,0.466,0
4.2,34.4,1022.75,70.5,518.18,0.331,0
28.4,56.4,1029.94,99.7,454.39,0.838,1
21.4,69.8,1013.75,46.4,476.38,0.504,0
14.1,54.4,1007.13,56.6,495.98,0.427,0
6.8,44.5,1024.17,38.1,513.25,0.239,0
11.4,47.8,997.33,54.8,495.72,0.391,0
31.7,57.3,1001.54,69.4,458.07,0.744,1
20.3,58.4,1016.01,97.2,474.17,0.701,1
12.7,65.5,1004.37,68.7,489.55,0.473,0
30.9,33.7,1016.62,42.3,466.57,0.61,1
16.6,53.1,1004.25,45.5,485.87,0.43,0
5.0,75.4,1032.64,43.9,503.86,0.262,0
19.8,74.4,1028.41,73.5,469.82,0.608,1
36.7,56.9,1003.86,92.8,440.54,0.927,1
8.5,58.9,993.37,92.5,497.44,0.507,0
6.4,60.4,1015.0,46.3,502.35,0.29,0
16.4,77.6,1032.79,94.1,473.52,0.647,1
5.9,29.9,1017.01,56.1,512.92,0.302,0
25.5,70.2,998.56,77.9,460.34,0.707,1
16.4,75.2,997.6,36.4,488.38,0.386,0
13.9,43.3,998.11,79.9,490.91,0.528,0
2.3,31.6,1022.05,79.6,511.61,0.361,0
27.1,40.8,1008.43,78.5,463.42,0.72,1
3.5,77.5,1009.47,69.9,504.09,0.349,0
27.3,36.7,997.98,33.9,472.28,0.526,0
27.7,54.5,1030.38,26.9,468.69,0.51,0
7.2,45.4,1022.51,34.7,513.23,0.23,0
31.4,81.0,1011.27,30.4,459.45,0.582,0
19.2,26.8,996.55,93.4,476.26,0.669,1
15.2,27.6,997.3,32.3,496.27,0.341,0
18.2,73.9,1027.69,81.8,479.25,0.605,1
15.5,51.9,1007.25,63.5,485.43,0.49,0
10.0,41.8,1018.31,71.2,499.66,0.434,0
9.2,32.2,1031.93,84.8,501.19,0.477,0
24.3,46.6,1032.69,37.5,478.7,0.495,0
4.1,77.1,1028.68,36.1,509.14,0.21,0
10.7,46.5,1002.52,86.2,489.88,0.521,0
15.0,45.0,1023.28,43.9,492.78,0.392,0
5.2,77.4,1019.13,95.3,503.91,0.47,0
2.8,53.7,1018.37,33.7,519.85,0.166,0
25.5,73.7,1016.67,91.6,460.5,0.761,1
12.1,52.5,1006.82,58.9,491.7,0.422,0
34.8,46.3,1001.71,36.1,455.21,0.65,1
22.6,55.2,1001.63,42.7,473.87,0.507,0
14.5,78.3,992.43,47.3,489.54,0.407,0
16.6,78.3,1012.08,67.8,476.64,0.537,0
36.6,64.4,1025.89,98.8,436.31,0.958,1
27.9,37.5,1030.46,70.9,464.53,0.696,1
25.6,67.0,1029.14,59.5,463.28,0.628,1
2.0,60.3,1003.88,44.9,520.93,0.199,0
4.6,77.2,1019.19,69.7,503.24,0.362,0
30.1,71.3,1024.51,69.0,451.71,0.738,1
8.0,65.3,995.84,53.2,499.08,0.341,0
5.2,26.7,1030.48,41.1,518.49,0.223,0
2.7,67.4,1017.96,92.4,512.38,0.414,0
4.6,64.8,1023.54,31.6,512.29,0.192,0
5.8,46.8,1012.85,71.0,512.7,0.361,0
7.8,63.6,1013.71,61.6,504.3,0.363,0
24.8,77.9,1010.81,37.9,463.71,0.533,0
23.5,40.6,994.53,32.4,475.9,0.471,0
2.1,53.3,996.12,81.2,500.44,0.387,0
16.6,26.5,1004.81,32.2,492.45,0.364,0
18.1,55.8,1028.31,37.2,488.67,0.408,0
30.6,57.7,1026.65,59.6,455.08,0.699,1
20.1,29.6,995.38,76.4,480.98,0.601,1
2.0,29.5,1018.59,78.1,522.4,0.329,0
10.6,40.5,996.85,87.4,491.87,0.521,0
8.1,75.2,1026.25,45.6,491.48,0.327,0
28.4,25.9,1013.17,80.8,464.3,0.742,1
7.6,80.1,1008.63,89.9,487.21,0.508,0
24.4,25.8,1023.53,80.0,480.48,0.663,1
21.8,36.4,1005.22,40.9,485.63,0.467,0
12.3,43.9,1031.51,79.4,495.82,0.499,0
18.8,68.6,1031.26,73.6,477.62,0.582,0
27.6,52.9,1012.12,91.0,456.36,0.79,1
2.3,31.3,997.1,39.2,521.53,0.178,0
21.2,74.8,1024.84,53.6,473.11,0.537,0
29.6,52.2,1023.88,56.8,459.73,0.668,1
1.9,44.7,1030.34,53.4,516.81,0.24,0
36.2,64.4,996.18,47.8,445.02,0.733,1
3.5,78.1,993.27,64.4,505.89,0.324,0
4.8,53.1,1014.42,84.3,509.76,0.41,0
6.2,75.0,1021.22,76.9,497.22,0.421,0
16.2,67.8,994.39,38.1,484.97,0.398,0
32.2,35.9,1009.96,35.5,458.61,0.612,1
8.0,34.2,1004.92,41.0,519.26,0.252,0
32.8,57.0,1020.09,47.4,452.7,0.679,1
29.5,67.2,993.99,91.7,456.42,0.813,1
2.6,30.6,993.21,43.1,520.09,0.201,0
15.4,26.5,995.94,35.2,496.34,0.354,0
17.1,77.9,1029.99,99.1,474.08,0.673,1
25.9,53.0,1022.02,58.0,466.12,0.62,1
24.6,72.8,1012.51,36.1,471.1,0.508,0
12.1,35.6,1021.2,96.4,495.64,0.566,0
32.2,57.8,1015.5,39.1,455.19,0.634,1
34.6,66.9,1021.29,98.4,444.19,0.919,1
7.0,35.0,1003.84,97.8,504.09,0.499,0
34.0,72.6,1010.31,28.1,449.98,0.62,1
29.8,68.7,1025.99,67.3,458.43,0.715,1
8.6,36.0,1008.83,50.8,508.82,0.318,0
2.1,26.9,1010.02,66.9,512.4,0.306,0
5.3,69.6,1032.54,41.7,509.93,0.244,0
3.5,38.1,999.61,49.3,520.62,0.233,0
34.1,64.5,1023.84,88.9,446.09,0.872,1
16.9,55.1,1024.01,98.7,481.14,0.656,1
21.2,53.5,1011.27,75.7,479.7,0.612,1
30.9,72.2,1010.29,60.5,457.44,0.701,1
12.3,77.8,997.65,68.9,484.22,0.48,0
36.2,71.3,1029.12,60.0,450.64,0.77,1
24.2,61.2,1032.77,82.7,464.58,0.704,1
5.2,33.6,1027.89,41.8,514.64,0.234,0
19.7,40.1,998.11,94.1,481.93,0.665,1
19.1,75.7,997.48,97.8,467.71,0.702,1
21.5,41.2,1022.3,51.8,480.51,0.519,0
25.9,60.9,993.17,54.4,465.05,0.607,1
32.9,44.2,1002.61,93.3,455.6,0.857,1
4.2,47.2,1018.65,37.1,516.25,0.201,0
12.3,65.2,1028.83,49.7,498.77,0.374,0
25.8,61.7,1008.69,98.7,463.69,0.786,1
30.0,33.2,1018.6,57.8,469.49,0.657,1
24.7,51.1,1016.7,62.4,470.66,0.615,1
4.6,26.9,1012.17,40.7,521.29,0.21,0
10.9,76.8,1000.3,95.5,487.69,0.564,0
26.1,73.2,1020.17,91.8,454.99,0.78,1
7.6,63.7,1023.81,39.5,502.13,0.276,0
4.7,61.1,1003.0,98.3,505.76,0.472,0
3.2,40.2,1013.13,71.5,512.48,0.336,0
3.8,46.9,1019.16,42.7,513.21,0.226,0
31.4,74.3,1016.93,99.1,441.23,0.893,1
3.0,62.2,1019.75,29.0,515.14,0.158,0
34.5,35.5,1013.92,27.2,461.43,0.599,0
10.3,28.0,1009.69,100.0,496.18,0.559,0
18.6,36.7,1021.04,36.3,493.19,0.4,0
32.6,80.3,1014.67,66.3,443.07,0.771,1
22.6,63.0,1026.46,65.2,466.21,0.613,1
8.8,73.9,1021.23,65.8,498.06,0.402,0
12.8,50.3,993.51,40.9,494.39,0.353,0
33.7,34.8,1003.02,48.7,457.47,0.684,1
11.5,49.6,1010.6,30.2,497.73,0.289,0
34.1,73.1,992.91,29.5,451.01,0.624,1
7.6,39.4,1018.7,53.2,503.09,0.329,0
3.6,34.4,998.8,93.3,517.63,0.417,0
30.6,68.1,1023.59,71.4,458.16,0.74,1
31.5,27.8,992.49,97.1,455.99,0.857,1
24.3,43.2,1013.9,66.1,470.15,0.626,1
11.5,75.0,1030.76,79.9,483.55,0.517,0
20.9,63.6,996.32,55.6,475.37,0.538,0
18.1,56.8,1021.31,51.1,481.22,0.478,0
29.0,71.2,1001.58,77.0,451.79,0.758,1
11.3,53.2,999.16,73.9,497.03,0.464,0
28.7,41.1,1001.7,86.1,464.82,0.765,1
34.5,59.8,1019.72,42.5,445.27,0.693,1
36.7,66.4,1010.52,53.9,441.95,0.769,1
26.7,63.6,1000.34,50.5,460.86,0.609,1
34.6,61.6,1023.46,30.0,451.11,0.632,1
3.2,55.1,1010.06,49.9,516.1,0.242,0
34.4,35.3,1017.03,35.4,461.11,0.631,1
31.5,69.5,1008.65,94.8,449.88,0.859,1
8.6,41.6,1024.74,80.2,505.15,0.443,0
10.2,46.1,1009.92,89.8,496.48,0.516,0
36.0,56.0,1021.86,88.1,442.65,0.897,1
22.9,54.8,1008.36,58.6,470.35,0.581,0
30.8,46.4,1031.42,36.9,467.05,0.587,0
